time,target
"761,8","-0,17891985"
762,"-0,17484424"
"762,2","-0,17611596"
"762,4","-0,18064547"
"762,6","-0,17732699"
"762,8","-0,17868684"
763,"-0,1733703"
"763,2","-0,17977217"
"763,4","-0,17880806"
"763,6","-0,17553987"
"763,8","-0,17618972"
764,"-0,1778325"
"764,2","-0,17738506"
"764,4","-0,1768133"
"764,6","-0,17520113"
"764,8","-0,17550646"
765,"-0,17595567"
"765,2","-0,1772867"
"765,4","-0,17743315"
"765,6","-0,17924063"
"765,8","-0,17790014"
766,"-0,17590913"
"766,2","-0,18062702"
"766,4","-0,17804725"
"766,6","-0,17564809"
"766,8","-0,17752841"
767,"-0,17780738"
"767,2","-0,17990528"
"767,4","-0,17829959"
"767,6","-0,17968556"
"767,8","-0,17797668"
768,"-0,17666392"
"768,2","-0,18139574"
"768,4","-0,1786475"
"768,6","-0,18072495"
"768,8","-0,17831144"
769,"-0,18401888"
"769,2","-0,17530309"
"769,4","-0,17732148"
"769,6","-0,17856601"
"769,8","-0,17938852"
770,"-0,17665948"
"770,2","-0,17829052"
"770,4","-0,17829317"
"770,6","-0,17803092"
"770,8","-0,17908868"
771,"-0,18172023"
"771,2","-0,18043953"
"771,4","-0,18150392"
"771,6","-0,17975762"
"771,8","-0,17711706"
772,"-0,17835045"
"772,2","-0,18129487"
"772,4","-0,17891268"
"772,6","-0,1792393"
"772,8","-0,18067221"
773,"-0,17864151"
"773,2","-0,18243387"
"773,4","-0,17888814"
"773,6","-0,18147598"
"773,8","-0,17933922"
774,"-0,18006366"
"774,2","-0,18088803"
"774,4","-0,18205179"
"774,6","-0,17978007"
"774,8","-0,18174934"
775,"-0,18223552"
"775,2","-0,1776671"
"775,4","-0,18320036"
"775,6","-0,18246828"
"775,8","-0,18054533"
776,"-0,18189543"
"776,2","-0,1808119"
"776,4","-0,17991537"
"776,6","-0,18275884"
"776,8","-0,18229537"
777,"-0,17993823"
"777,2","-0,1824645"
"777,4","-0,17879242"
"777,6","-0,18731062"
"777,8","-0,18284719"
778,"-0,18747528"
"778,2","-0,1867512"
"778,4","-0,18525212"
"778,6","-0,18148507"
"778,8","-0,18197492"
779,"-0,18537764"
"779,2","-0,18423553"
"779,4","-0,18430801"
"779,6","-0,18530181"
"779,8","-0,18255647"
780,"-0,18262076"
"780,2","-0,18706727"
"780,4","-0,18204767"
"780,6","-0,18549006"
"780,8","-0,18273062"
781,"-0,18329456"
"781,2","-0,18493526"
"781,4","-0,18529713"
"781,6","-0,18750618"
"781,8","-0,18572594"
782,"-0,18811612"
"782,2","-0,18374035"
"782,4","-0,18318416"
"782,6","-0,18666792"
"782,8","-0,18204564"
783,"-0,18856445"
"783,2","-0,18900582"
"783,4","-0,1861783"
"783,6","-0,18347853"
"783,8","-0,18659157"
784,"-0,18662679"
"784,2","-0,18672958"
"784,4","-0,18686831"
"784,6","-0,18974677"
"784,8","-0,18704979"
785,"-0,18493237"
"785,2","-0,18392403"
"785,4","-0,18512723"
"785,6","-0,18769108"
"785,8","-0,18610308"
786,"-0,1831284"
"786,2","-0,18602619"
"786,4","-0,18723497"
"786,6","-0,18706466"
"786,8","-0,18583858"
787,"-0,18519397"
"787,2","-0,18732788"
"787,4","-0,18736397"
"787,6","-0,18715602"
"787,8","-0,18879776"
788,"-0,18660249"
"788,2","-0,18794854"
"788,4","-0,18921243"
"788,6","-0,18785082"
"788,8","-0,19093801"
789,"-0,18626277"
"789,2","-0,18848455"
"789,4","-0,18986124"
"789,6","-0,19012105"
"789,8","-0,18995026"
790,"-0,18539874"
"790,2","-0,18878619"
"790,4","-0,1851573"
"790,6","-0,18248197"
"790,8","-0,18408187"
791,"-0,18957353"
"791,2","-0,19252381"
"791,4","-0,18683715"
"791,6","-0,19224879"
"791,8","-0,1875921"
792,"-0,19002989"
"792,2","-0,18595459"
"792,4","-0,18944016"
"792,6","-0,19070792"
"792,8","-0,18863641"
793,"-0,19138837"
"793,2","-0,18632455"
"793,4","-0,19010761"
"793,6","-0,19087857"
"793,8","-0,18772638"
794,"-0,1886026"
"794,2","-0,19216035"
"794,4","-0,18875448"
"794,6","-0,193647"
"794,8","-0,18754752"
795,"-0,18685189"
"795,2","-0,18700126"
"795,4","-0,19198224"
"795,6","-0,189018"
"795,8","-0,18878132"
796,"-0,18812506"
"796,2","-0,1884719"
"796,4","-0,19188946"
"796,6","-0,18887311"
"796,8","-0,19165705"
797,"-0,1937937"
"797,2","-0,19157094"
"797,4","-0,18869483"
"797,6","-0,18986462"
"797,8","-0,19342344"
798,"-0,18836419"
"798,2","-0,1883792"
"798,4","-0,19344784"
"798,6","-0,19262083"
"798,8","-0,19117527"
799,"-0,18906111"
"799,2","-0,18720081"
"799,4","-0,18972711"
"799,6","-0,19620974"
"799,8","-0,18853763"
800,"-0,1905777"
"800,2","-0,19066276"
"800,4","-0,19057228"
"800,6","-0,19054314"
"800,8","-0,19211741"
801,"-0,1923333"
"801,2","-0,19137514"
"801,4","-0,19059086"
"801,6","-0,19077475"
"801,8","-0,19161996"
802,"-0,19560714"
"802,2","-0,19172043"
"802,4","-0,19507043"
"802,6","-0,19213708"
"802,8","-0,19201122"
803,"-0,19216216"
"803,2","-0,18978147"
"803,4","-0,19138624"
"803,6","-0,19338848"
"803,8","-0,19179095"
804,"-0,19300798"
"804,2","-0,19106822"
"804,4","-0,19386819"
"804,6","-0,19309764"
"804,8","-0,19166346"
805,"-0,19304226"
"805,2","-0,18977997"
"805,4","-0,19289772"
"805,6","-0,19077346"
"805,8","-0,19052231"
806,"-0,19537209"
"806,2","-0,19347325"
"806,4","-0,19102217"
"806,6","-0,19560225"
"806,8","-0,19153228"
807,"-0,19175217"
"807,2","-0,19114472"
"807,4","-0,19397144"
"807,6","-0,19071001"
"807,8","-0,19028784"
808,"-0,19416018"
"808,2","-0,19478312"
"808,4","-0,19167502"
"808,6","-0,19384678"
"808,8","-0,19416927"
809,"-0,19476119"
"809,2","-0,19253626"
"809,4","-0,19536804"
"809,6","-0,19450928"
"809,8","-0,19295725"
810,"-0,19318202"
"810,2","-0,19583547"
"810,4","-0,19181359"
"810,6","-0,1960068"
"810,8","-0,19427299"
811,"-0,19286139"
"811,2","-0,19448192"
"811,4","-0,19709475"
"811,6","-0,19416255"
"811,8","-0,1972657"
812,"-0,19462952"
"812,2","-0,19184805"
"812,4","-0,19513634"
"812,6","-0,19362982"
"812,8","-0,19510365"
813,"-0,19717671"
"813,2","-0,19827913"
"813,4","-0,19521329"
"813,6","-0,19095789"
"813,8","-0,19686466"
814,"-0,19220108"
"814,2","-0,19326848"
"814,4","-0,1977586"
"814,6","-0,19503182"
"814,8","-0,19440894"
815,"-0,19575052"
"815,2","-0,19666597"
"815,4","-0,19648038"
"815,6","-0,19314383"
"815,8","-0,19848806"
816,"-0,19821724"
"816,2","-0,19442062"
"816,4","-0,1976538"
"816,6","-0,1976063"
"816,8","-0,19755803"
817,"-0,19793282"
"817,2","-0,19437656"
"817,4","-0,19372819"
"817,6","-0,19327475"
"817,8","-0,20198904"
818,"-0,2009562"
"818,2","-0,19674432"
"818,4","-0,19806826"
"818,6","-0,19736198"
"818,8","-0,19490014"
819,"-0,19715726"
"819,2","-0,19725756"
"819,4","-0,19884139"
"819,6","-0,20046723"
"819,8","-0,19851653"
820,"-0,19727628"
"820,2","-0,19521715"
"820,4","-0,19087362"
"820,6","-0,19832841"
"820,8","-0,20146447"
821,"-0,19769216"
"821,2","-0,19656627"
"821,4","-0,20037445"
"821,6","-0,19834478"
"821,8","-0,19984673"
822,"-0,19695668"
"822,2","-0,20128642"
"822,4","-0,20185672"
"822,6","-0,19669896"
"822,8","-0,20111071"
823,"-0,19848885"
"823,2","-0,19682691"
"823,4","-0,20311429"
"823,6","-0,19855991"
"823,8","-0,19625382"
824,"-0,20179842"
"824,2","-0,19912416"
"824,4","-0,19789608"
"824,6","-0,19786984"
"824,8","-0,19985576"
825,"-0,19424877"
"825,2","-0,2029326"
"825,4","-0,20505029"
"825,6","-0,19910108"
"825,8","-0,19949745"
826,"-0,2018403"
"826,2","-0,19749852"
"826,4","-0,20200174"
"826,6","-0,19643582"
"826,8","-0,19851708"
827,"-0,19923669"
"827,2","-0,19953474"
"827,4","-0,20005047"
"827,6","-0,19898587"
"827,8","-0,20073563"
828,"-0,19969536"
"828,2","-0,20209752"
"828,4","-0,19825426"
"828,6","-0,2003601"
"828,8","-0,20209673"
829,"-0,19848827"
"829,2","-0,2006316"
"829,4","-0,2009683"
"829,6","-0,19584164"
"829,8","-0,20225203"
830,"-0,19762273"
"830,2","-0,19984293"
"830,4","-0,20052737"
"830,6","-0,19925797"
"830,8","-0,20067246"
831,"-0,2005316"
"831,2","-0,20244375"
"831,4","-0,20138806"
"831,6","-0,20098916"
"831,8","-0,19968757"
832,"-0,19795194"
"832,2","-0,20017962"
"832,4","-0,19935971"
"832,6","-0,20400542"
"832,8","-0,19920519"
833,"-0,20332193"
"833,2","-0,19822115"
"833,4","-0,20154746"
"833,6","-0,20063862"
"833,8","-0,20137203"
834,"-0,20100354"
"834,2","-0,20176153"
"834,4","-0,20088421"
"834,6","-0,19781785"
"834,8","-0,2005696"
835,"-0,20720185"
"835,2","-0,20351121"
"835,4","-0,20211092"
"835,6","-0,19935596"
"835,8","-0,2038447"
836,"-0,19987124"
"836,2","-0,20388155"
"836,4","-0,20048265"
"836,6","-0,20131847"
"836,8","-0,20306973"
837,"-0,20174469"
"837,2","-0,20272493"
"837,4","-0,20173945"
"837,6","-0,2030876"
"837,8","-0,20292385"
838,"-0,2028219"
"838,2","-0,20248015"
"838,4","-0,20305704"
"838,6","-0,20436123"
"838,8","-0,20561545"
839,"-0,20405068"
"839,2","-0,20012796"
"839,4","-0,2005194"
"839,6","-0,20305373"
"839,8","-0,20455895"
840,"-0,20271946"
"840,2","-0,20616728"
"840,4","-0,20139033"
"840,6","-0,20354864"
"840,8","-0,20511748"
841,"-0,20123152"
"841,2","-0,2015885"
"841,4","-0,20323652"
"841,6","-0,20388021"
"841,8","-0,20587222"
842,"-0,20449817"
"842,2","-0,20905812"
"842,4","-0,20581847"
"842,6","-0,20652494"
"842,8","-0,20614104"
843,"-0,20397806"
"843,2","-0,20677152"
"843,4","-0,20349124"
"843,6","-0,20628317"
"843,8","-0,19801088"
844,"-0,20225652"
"844,2","-0,20538619"
"844,4","-0,20462747"
"844,6","-0,20348479"
"844,8","-0,20596315"
845,"-0,20647891"
"845,2","-0,20341434"
"845,4","-0,20420168"
"845,6","-0,20240267"
"845,8","-0,20427649"
846,"-0,20485024"
"846,2","-0,20632353"
"846,4","-0,20403633"
"846,6","-0,20832863"
"846,8","-0,20434222"
847,"-0,20557737"
"847,2","-0,20511362"
"847,4","-0,20356391"
"847,6","-0,21361917"
"847,8","-0,20208508"
848,"-0,20548385"
"848,2","-0,2071728"
"848,4","-0,20406844"
"848,6","-0,20553282"
"848,8","-0,20315187"
849,"-0,20567426"
"849,2","-0,20521638"
"849,4","-0,20583391"
"849,6","-0,20533389"
"849,8","-0,20471904"
850,"-0,20633554"
"850,2","-0,20387901"
"850,4","-0,20373417"
"850,6","-0,2069678"
"850,8","-0,20635234"
851,"-0,20656446"
"851,2","-0,20609747"
"851,4","-0,20651129"
"851,6","-0,20593697"
"851,8","-0,20977238"
852,"-0,20399211"
"852,2","-0,20571676"
"852,4","-0,20069548"
"852,6","-0,20514144"
"852,8","-0,20593223"
853,"-0,2099333"
"853,2","-0,20570596"
"853,4","-0,20955876"
"853,6","-0,20731658"
"853,8","-0,20825775"
854,"-0,20756295"
"854,2","-0,20837054"
"854,4","-0,20295908"
"854,6","-0,20577466"
"854,8","-0,20879196"
855,"-0,20540509"
"855,2","-0,20648104"
"855,4","-0,2071062"
"855,6","-0,20577338"
"855,8","-0,2095224"
856,"-0,20840064"
"856,2","-0,20649678"
"856,4","-0,20834279"
"856,6","-0,20662829"
"856,8","-0,20685875"
857,"-0,21164553"
"857,2","-0,20965765"
"857,4","-0,20560636"
"857,6","-0,21098804"
"857,8","-0,20858811"
858,"-0,20944227"
"858,2","-0,20794131"
"858,4","-0,21018867"
"858,6","-0,20669919"
"858,8","-0,20737919"
859,"-0,21095136"
"859,2","-0,20870139"
"859,4","-0,20907985"
"859,6","-0,20762739"
"859,8","-0,20842451"
860,"-0,20966995"
"860,2","-0,21197937"
"860,4","-0,20365991"
"860,6","-0,20882779"
"860,8","-0,2094755"
861,"-0,20728545"
"861,2","-0,21017067"
"861,4","-0,21409549"
"861,6","-0,20687762"
"861,8","-0,21400005"
862,"-0,20639504"
"862,2","-0,20969836"
"862,4","-0,20750131"
"862,6","-0,20841345"
"862,8","-0,211509"
863,"-0,20920922"
"863,2","-0,21168059"
"863,4","-0,20972057"
"863,6","-0,20884971"
"863,8","-0,20819628"
864,"-0,21194041"
"864,2","-0,21267848"
"864,4","-0,20701267"
"864,6","-0,20525534"
"864,8","-0,21199794"
865,"-0,20925495"
"865,2","-0,20752053"
"865,4","-0,20870771"
"865,6","-0,20992927"
"865,8","-0,20819025"
866,"-0,21361169"
"866,2","-0,20573927"
"866,4","-0,21271536"
"866,6","-0,21224129"
"866,8","-0,20645849"
867,"-0,20887321"
"867,2","-0,20833766"
"867,4","-0,21090588"
"867,6","-0,20942277"
"867,8","-0,21215267"
868,"-0,20997445"
"868,2","-0,20569502"
"868,4","-0,21439116"
"868,6","-0,21083282"
"868,8","-0,21173391"
869,"-0,20478077"
"869,2","-0,21045052"
"869,4","-0,21068113"
"869,6","-0,21043195"
"869,8","-0,2085184"
870,"-0,21470076"
"870,2","-0,21276139"
"870,4","-0,21145061"
"870,6","-0,21129958"
"870,8","-0,21369697"
871,"-0,21183012"
"871,2","-0,21061352"
"871,4","-0,21053801"
"871,6","-0,21325098"
"871,8","-0,21070065"
872,"-0,21053591"
"872,2","-0,20874564"
"872,4","-0,21130073"
"872,6","-0,21046618"
"872,8","-0,20958626"
873,"-0,20862682"
"873,2","-0,21104287"
"873,4","-0,20914884"
"873,6","-0,21438695"
"873,8","-0,20795189"
874,"-0,21278788"
"874,2","-0,21140289"
"874,4","-0,20893864"
"874,6","-0,21358258"
"874,8","-0,21010461"
875,"-0,21226954"
"875,2","-0,20876747"
"875,4","-0,21137686"
"875,6","-0,21240258"
"875,8","-0,21339849"
876,"-0,21077147"
"876,2","-0,21015047"
"876,4","-0,20900396"
"876,6","-0,21436018"
"876,8","-0,20965837"
877,"-0,21059114"
"877,2","-0,20989873"
"877,4","-0,2128873"
"877,6","-0,21442549"
"877,8","-0,20970181"
878,"-0,21200795"
"878,2","-0,20947753"
"878,4","-0,21359122"
"878,6","-0,21580401"
"878,8","-0,21498974"
879,"-0,20888972"
"879,2","-0,21693479"
"879,4","-0,20946652"
"879,6","-0,21485159"
"879,8","-0,21693675"
880,"-0,21187498"
"880,2","-0,21153975"
"880,4","-0,21354672"
"880,6","-0,21565372"
"880,8","-0,21518491"
881,"-0,21557343"
"881,2","-0,21287791"
"881,4","-0,21474651"
"881,6","-0,21682975"
"881,8","-0,21118391"
882,"-0,21798368"
"882,2","-0,2116148"
"882,4","-0,2142629"
"882,6","-0,21401291"
"882,8","-0,21612829"
883,"-0,21050729"
"883,2","-0,21180248"
"883,4","-0,21462685"
"883,6","-0,21429029"
"883,8","-0,21305992"
884,"-0,21345757"
"884,2","-0,21368401"
"884,4","-0,21809404"
"884,6","-0,21455555"
"884,8","-0,21708709"
885,"-0,21273586"
"885,2","-0,21396764"
"885,4","-0,21183532"
"885,6","-0,21241729"
"885,8","-0,21012895"
886,"-0,21505645"
"886,2","-0,21581993"
"886,4","-0,21525961"
"886,6","-0,21641985"
"886,8","-0,22217757"
887,"-0,21458115"
"887,2","-0,21600731"
"887,4","-0,21431199"
"887,6","-0,21668993"
"887,8","-0,21455583"
888,"-0,21699399"
"888,2","-0,21300185"
"888,4","-0,21528547"
"888,6","-0,21737933"
"888,8","-0,2157494"
889,"-0,21880983"
"889,2","-0,21378301"
"889,4","-0,21706274"
"889,6","-0,21756619"
"889,8","-0,21316771"
890,"-0,21644773"
"890,2","-0,21272196"
"890,4","-0,21785298"
"890,6","-0,21879357"
"890,8","-0,21535513"
891,"-0,21446134"
"891,2","-0,21558499"
"891,4","-0,21599936"
"891,6","-0,21827111"
"891,8","-0,21671173"
892,"-0,21782334"
"892,2","-0,21478659"
"892,4","-0,21345969"
"892,6","-0,2135693"
"892,8","-0,21556948"
893,"-0,21606518"
"893,2","-0,2187665"
"893,4","-0,2153959"
"893,6","-0,22263151"
"893,8","-0,2134919"
894,"-0,21951427"
"894,2","-0,21304071"
"894,4","-0,22092533"
"894,6","-0,21480422"
"894,8","-0,21771677"
895,"-0,21399672"
"895,2","-0,21659946"
"895,4","-0,22030111"
"895,6","-0,21539831"
"895,8","-0,21954292"
896,"-0,21842265"
"896,2","-0,21858318"
"896,4","-0,21607628"
"896,6","-0,21878254"
"896,8","-0,21792755"
897,"-0,21815269"
"897,2","-0,21541677"
"897,4","-0,21517029"
"897,6","-0,21888055"
"897,8","-0,21350522"
898,"-0,21563895"
"898,2","-0,21634805"
"898,4","-0,2167951"
"898,6","-0,21623495"
"898,8","-0,21785396"
899,"-0,21932694"
"899,2","-0,21428554"
"899,4","-0,21888712"
"899,6","-0,21806568"
"899,8","-0,21352871"
900,"-0,21939602"
"900,2","-0,21746424"
"900,4","-0,21741106"
"900,6","-0,21502921"
"900,8","-0,21549568"
901,"-0,21883531"
"901,2","-0,21745445"
"901,4","-0,22008659"
"901,6","-0,2207135"
"901,8","-0,21784315"
902,"-0,21762618"
"902,2","-0,21690166"
"902,4","-0,21535678"
"902,6","-0,21634282"
"902,8","-0,21571516"
903,"-0,21639688"
"903,2","-0,21340472"
"903,4","-0,21964429"
"903,6","-0,21861669"
"903,8","-0,21761741"
904,"-0,21636991"
"904,2","-0,22077243"
"904,4","-0,21884781"
"904,6","-0,21830682"
"904,8","-0,2159268"
905,"-0,22191159"
"905,2","-0,21781021"
"905,4","-0,2222608"
"905,6","-0,22047679"
"905,8","-0,21623628"
906,"-0,2213721"
"906,2","-0,21874543"
"906,4","-0,214862"
"906,6","-0,21711141"
"906,8","-0,21940638"
907,"-0,21646208"
"907,2","-0,21765733"
"907,4","-0,21861511"
"907,6","-0,21622452"
"907,8","-0,21801545"
908,"-0,21947724"
"908,2","-0,21966007"
"908,4","-0,21861696"
"908,6","-0,21839127"
"908,8","-0,21997839"
909,"-0,21860254"
"909,2","-0,22109966"
"909,4","-0,22191957"
"909,6","-0,21881016"
"909,8","-0,21766758"
910,"-0,21843661"
"910,2","-0,21953475"
"910,4","-0,2196424"
"910,6","-0,2160849"
"910,8","-0,21743675"
911,"-0,2161895"
"911,2","-0,21783264"
"911,4","-0,21917264"
"911,6","-0,21739352"
"911,8","-0,21850048"
912,"-0,2193473"
"912,2","-0,21998858"
"912,4","-0,21938363"
"912,6","-0,21854967"
"912,8","-0,2195479"
913,"-0,2186375"
"913,2","-0,22319427"
"913,4","-0,22028424"
"913,6","-0,22099139"
"913,8","-0,22161655"
914,"-0,22038202"
"914,2","-0,21975438"
"914,4","-0,22127406"
"914,6","-0,21737984"
"914,8","-0,22249557"
915,"-0,21907414"
"915,2","-0,21975428"
"915,4","-0,22316734"
"915,6","-0,22192158"
"915,8","-0,2214238"
916,"-0,21837074"
"916,2","-0,22194646"
"916,4","-0,22119689"
"916,6","-0,22139953"
"916,8","-0,22013715"
917,"-0,22254261"
"917,2","-0,22231585"
"917,4","-0,21882017"
"917,6","-0,22218363"
"917,8","-0,22430226"
918,"-0,21766408"
"918,2","-0,21925695"
"918,4","-0,22255032"
"918,6","-0,22094704"
"918,8","-0,21901186"
919,"-0,22090523"
"919,2","-0,22763588"
"919,4","-0,22091067"
"919,6","-0,22135267"
"919,8","-0,2205634"
920,"-0,22629821"
"920,2","-0,22068945"
"920,4","-0,22382335"
"920,6","-0,22209394"
"920,8","-0,22118245"
921,"-0,22329159"
"921,2","-0,21876775"
"921,4","-0,22046372"
"921,6","-0,22088902"
"921,8","-0,22137366"
922,"-0,22063804"
"922,2","-0,22348291"
"922,4","-0,21979904"
"922,6","-0,22212732"
"922,8","-0,22508948"
923,"-0,22106051"
"923,2","-0,2231292"
"923,4","-0,22231364"
"923,6","-0,22385885"
"923,8","-0,22192526"
924,"-0,22148521"
"924,2","-0,22029959"
"924,4","-0,22034819"
"924,6","-0,22044058"
"924,8","-0,22120564"
925,"-0,22218929"
"925,2","-0,22229171"
"925,4","-0,22064541"
"925,6","-0,22145015"
"925,8","-0,21859017"
926,"-0,22579265"
"926,2","-0,22319108"
"926,4","-0,22144331"
"926,6","-0,22113174"
"926,8","-0,22657603"
927,"-0,22022004"
"927,2","-0,22508918"
"927,4","-0,22564837"
"927,6","-0,22184658"
"927,8","-0,22336257"
928,"-0,22161473"
"928,2","-0,22201693"
"928,4","-0,2253021"
"928,6","-0,22214103"
"928,8","-0,21999641"
929,"-0,22069401"
"929,2","-0,21905461"
"929,4","-0,22204906"
"929,6","-0,22256425"
"929,8","-0,22462238"
930,"-0,22579634"
"930,2","-0,21958491"
"930,4","-0,22509134"
"930,6","-0,22187802"
"930,8","-0,2233727"
931,"-0,22378294"
"931,2","-0,22253919"
"931,4","-0,21886292"
"931,6","-0,22374652"
"931,8","-0,2245883"
932,"-0,22033459"
"932,2","-0,2258047"
"932,4","-0,22318605"
"932,6","-0,22470938"
"932,8","-0,22653586"
933,"-0,22539924"
"933,2","-0,22415665"
"933,4","-0,22346836"
"933,6","-0,22675493"
"933,8","-0,22454096"
934,"-0,22305049"
"934,2","-0,22395077"
"934,4","-0,22650968"
"934,6","-0,22503456"
"934,8","-0,21908455"
935,"-0,22426276"
"935,2","-0,22413082"
"935,4","-0,22602345"
"935,6","-0,2225918"
"935,8","-0,221743"
936,"-0,22332698"
"936,2","-0,22202538"
"936,4","-0,22527179"
"936,6","-0,2232618"
"936,8","-0,22509862"
937,"-0,22404198"
"937,2","-0,22088982"
"937,4","-0,22475113"
"937,6","-0,21875249"
"937,8","-0,22794664"
938,"-0,22039832"
"938,2","-0,2250049"
"938,4","-0,22661677"
"938,6","-0,22884439"
"938,8","-0,22352487"
939,"-0,22386965"
"939,2","-0,22313404"
"939,4","-0,22194989"
"939,6","-0,22613753"
"939,8","-0,22573704"
940,"-0,22663073"
"940,2","-0,22538763"
"940,4","-0,22347851"
"940,6","-0,22887132"
"940,8","-0,22572161"
941,"-0,22261649"
"941,2","-0,22493781"
"941,4","-0,22809505"
"941,6","-0,22933669"
"941,8","-0,22291207"
942,"-0,22462262"
"942,2","-0,2239971"
"942,4","-0,22349416"
"942,6","-0,22485131"
"942,8","-0,22713076"
943,"-0,22038572"
"943,2","-0,22786705"
"943,4","-0,22378355"
"943,6","-0,22184134"
"943,8","-0,22421993"
944,"-0,22799219"
"944,2","-0,22808725"
"944,4","-0,2276901"
"944,6","-0,22547373"
"944,8","-0,2231013"
945,"-0,22660132"
"945,2","-0,22420055"
"945,4","-0,22674717"
"945,6","-0,2244219"
"945,8","-0,22797345"
946,"-0,22471994"
"946,2","-0,22388288"
"946,4","-0,22653309"
"946,6","-0,2296471"
"946,8","-0,22687341"
947,"-0,22585288"
"947,2","-0,22812238"
"947,4","-0,22571404"
"947,6","-0,22877842"
"947,8","-0,2277558"
948,"-0,22685967"
"948,2","-0,22708713"
"948,4","-0,22870569"
"948,6","-0,22447371"
"948,8","-0,22697164"
949,"-0,22716102"
"949,2","-0,22060594"
"949,4","-0,22484381"
"949,6","-0,22833093"
"949,8","-0,23084322"
950,"-0,225284"
"950,2","-0,22865403"
"950,4","-0,2315647"
"950,6","-0,22626951"
"950,8","-0,22546515"
951,"-0,2292801"
"951,2","-0,22787523"
"951,4","-0,2268573"
"951,6","-0,22731365"
"951,8","-0,22478004"
952,"-0,22715205"
"952,2","-0,22698824"
"952,4","-0,22814727"
"952,6","-0,22753887"
"952,8","-0,22809735"
953,"-0,22351149"
"953,2","-0,22968836"
"953,4","-0,22552042"
"953,6","-0,22810729"
"953,8","-0,22912809"
954,"-0,22811188"
"954,2","-0,22819187"
"954,4","-0,22904494"
"954,6","-0,23104227"
"954,8","-0,2286779"
955,"-0,22748195"
"955,2","-0,22736265"
"955,4","-0,22697291"
"955,6","-0,22976314"
"955,8","-0,23060015"
956,"-0,2262471"
"956,2","-0,22967705"
"956,4","-0,22851749"
"956,6","-0,22770546"
"956,8","-0,22893646"
957,"-0,22871037"
"957,2","-0,22690718"
"957,4","-0,2303735"
"957,6","-0,22655822"
"957,8","-0,22993061"
958,"-0,22807677"
"958,2","-0,2265994"
"958,4","-0,23225518"
"958,6","-0,22703204"
"958,8","-0,22679593"
959,"-0,22405325"
"959,2","-0,22493123"
"959,4","-0,22422861"
"959,6","-0,22643913"
"959,8","-0,22947203"
960,"-0,22649816"
"960,2","-0,22780032"
"960,4","-0,22916222"
"960,6","-0,23236893"
"960,8","-0,22888656"
961,"-0,23021302"
"961,2","-0,22724228"
"961,4","-0,22752389"
"961,6","-0,22989281"
"961,8","-0,23167415"
962,"-0,2289286"
"962,2","-0,23098268"
"962,4","-0,23011185"
"962,6","-0,23216516"
"962,8","-0,2315094"
963,"-0,22868697"
"963,2","-0,22884661"
"963,4","-0,22914426"
"963,6","-0,22716737"
"963,8","-0,23089807"
964,"-0,2293507"
"964,2","-0,22621648"
"964,4","-0,22814432"
"964,6","-0,22786573"
"964,8","-0,22677097"
965,"-0,22474366"
"965,2","-0,23149578"
"965,4","-0,23071088"
"965,6","-0,22724232"
"965,8","-0,23139159"
966,"-0,22754544"
"966,2","-0,23162359"
"966,4","-0,23104042"
"966,6","-0,22941333"
"966,8","-0,22899985"
967,"-0,22970778"
"967,2","-0,23017699"
"967,4","-0,22773853"
"967,6","-0,2301617"
"967,8","-0,22665976"
968,"-0,22833605"
"968,2","-0,22995697"
"968,4","-0,23004141"
"968,6","-0,22856881"
"968,8","-0,23218833"
969,"-0,23162664"
"969,2","-0,22968632"
"969,4","-0,22947635"
"969,6","-0,2304821"
"969,8","-0,23164533"
970,"-0,23238026"
"970,2","-0,23076324"
"970,4","-0,23084505"
"970,6","-0,22953674"
"970,8","-0,22853355"
971,"-0,22884072"
"971,2","-0,22787932"
"971,4","-0,2290705"
"971,6","-0,23591171"
"971,8","-0,23213346"
972,"-0,234115"
"972,2","-0,22925606"
"972,4","-0,22883208"
"972,6","-0,22962032"
"972,8","-0,22874103"
973,"-0,22934061"
"973,2","-0,22989391"
"973,4","-0,2310003"
"973,6","-0,22964759"
"973,8","-0,23133297"
974,"-0,23120284"
"974,2","-0,23307213"
"974,4","-0,23300578"
"974,6","-0,22922046"
"974,8","-0,22815305"
975,"-0,233448"
"975,2","-0,23097403"
"975,4","-0,23414916"
"975,6","-0,23161583"
"975,8","-0,22812285"
976,"-0,23174006"
"976,2","-0,23025271"
"976,4","-0,23070364"
"976,6","-0,23116627"
"976,8","-0,23092467"
977,"-0,23257755"
"977,2","-0,23058109"
"977,4","-0,23197481"
"977,6","-0,22691908"
"977,8","-0,23073554"
978,"-0,22980799"
"978,2","-0,22844365"
"978,4","-0,22965819"
"978,6","-0,22896925"
"978,8","-0,22885743"
979,"-0,22952782"
"979,2","-0,22973892"
"979,4","-0,23523252"
"979,6","-0,22951055"
"979,8","-0,23112646"
980,"-0,23042664"
"980,2","-0,23311709"
"980,4","-0,23320337"
"980,6","-0,23250529"
"980,8","-0,23090364"
981,"-0,23271815"
"981,2","-0,23403867"
"981,4","-0,2327504"
"981,6","-0,2302953"
"981,8","-0,22842337"
982,"-0,23028709"
"982,2","-0,2307342"
"982,4","-0,23076774"
"982,6","-0,23537695"
"982,8","-0,23083973"
983,"-0,23555177"
"983,2","-0,23546581"
"983,4","-0,23386651"
"983,6","-0,23181665"
"983,8","-0,2362992"
